,naics,countOsm,countStatcan,osmCompleteness,population density,median income,ale_index,% non-immigrants,% not a visible minority,% postsecondary
13430,722512,1,3,0.3333333333333333,1989.7,50603.0,2.7262249,0.5026631158455392,0.3828229027962716,0.6691078561917443
13431,811192,1,0,inf,1989.7,50603.0,2.7262249,0.5026631158455392,0.3828229027962716,0.6691078561917443
13432,4421,1,1,1.0,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13433,4481,9,41,0.2195121951219512,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13434,4482,1,13,0.07692307692307693,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13435,5221,2,3,0.6666666666666666,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13436,44314,4,14,0.2857142857142857,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13437,44511,1,1,1.0,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13438,44512,3,0,inf,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13439,44611,2,1,2.0,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13440,44711,3,0,inf,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13441,51213,1,1,1.0,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13442,51912,1,0,inf,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13443,71394,1,2,0.5,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13444,81293,26,0,inf,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13445,452110,3,3,1.0,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13446,722511,5,10,0.5,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13447,722512,7,25,0.28,1909.4,17088.0,2.149662,0.2326468344774981,0.05339435545385202,0.5644546147978642
13448,81293,2,0,inf,47807.5,32544.0,2.0198958,0.26286353467561524,0.1789709172259508,0.5760626398210291
13449,81293,1,0,inf,102686.6,30256.0,2.0176566,0.345203488372093,0.22529069767441862,0.5050872093023255
13450,71212,1,0,inf,2051.2,23360.0,1.1950868,0.5239687848383501,0.35674470457079155,0.2898550724637681
13451,71391,1,0,inf,2051.2,23360.0,1.1950868,0.5239687848383501,0.35674470457079155,0.2898550724637681
13452,81293,7,0,inf,2051.2,23360.0,1.1950868,0.5239687848383501,0.35674470457079155,0.2898550724637681
13453,44512,1,0,inf,3938.2,31552.0,1.4197992,0.4411764705882353,0.7189542483660131,0.49019607843137253
13454,44711,1,0,inf,3938.2,31552.0,1.4197992,0.4411764705882353,0.7189542483660131,0.49019607843137253
13455,2211,4,0,inf,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13456,71212,7,0,inf,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13457,71311,1,0,inf,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13458,71393,1,0,inf,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13459,81293,34,0,inf,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13460,722511,2,1,2.0,1113.7,59861.0,6.3096547,0.6414978514426029,0.6844689993861265,0.7335788827501535
13461,5221,1,0,inf,3016.6,25120.0,0.36134994,0.5128205128205128,0.7692307692307693,0.5128205128205128
13462,6111,1,0,inf,3016.6,25120.0,0.36134994,0.5128205128205128,0.7692307692307693,0.5128205128205128
13463,8131,2,1,2.0,3016.6,25120.0,0.36134994,0.5128205128205128,0.7692307692307693,0.5128205128205128
13464,44611,1,0,inf,3016.6,25120.0,0.36134994,0.5128205128205128,0.7692307692307693,0.5128205128205128
13465,81293,10,0,inf,3016.6,25120.0,0.36134994,0.5128205128205128,0.7692307692307693,0.5128205128205128
13466,5221,1,0,inf,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13467,6111,1,0,inf,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13468,8123,2,1,2.0,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13469,44512,2,2,1.0,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13470,44611,1,1,1.0,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13471,44711,2,0,inf,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13472,81293,1,0,inf,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13473,445291,1,1,1.0,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13474,722512,2,1,2.0,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13475,812114,1,0,inf,2009.4,45056.0,0.87910187,0.7859531772575251,0.9698996655518395,0.5351170568561873
13476,81293,3,0,inf,6898.8,28352.0,1.2196761,0.4095238095238095,0.7523809523809524,0.44761904761904764
13477,6111,1,0,inf,9332.8,39392.0,0.81003761,0.4097646033129904,0.6974716652136007,0.45335658238884047
13478,44422,1,1,1.0,9332.8,39392.0,0.81003761,0.4097646033129904,0.6974716652136007,0.45335658238884047
13479,81293,6,0,inf,9332.8,39392.0,0.81003761,0.4097646033129904,0.6974716652136007,0.45335658238884047
13480,71391,1,0,inf,701.0,67499.0,-0.6923309,0.7168894289185905,0.8626974483596598,0.6136087484811664
13481,8131,1,1,1.0,2953.4,36480.0,0.10607445,0.6075533661740559,0.8949096880131363,0.48440065681444994
13482,81293,2,0,inf,2953.4,36480.0,0.10607445,0.6075533661740559,0.8949096880131363,0.48440065681444994
13483,8131,2,2,1.0,2973.6,43051.0,0.11353876,0.39619651347068147,0.705229793977813,0.4437400950871632
13484,81293,3,0,inf,2973.6,43051.0,0.11353876,0.39619651347068147,0.705229793977813,0.4437400950871632
13485,5221,1,1,1.0,13775.8,45861.0,5.0057378,0.5710206995003569,0.7673090649536045,0.6031406138472519
13486,44611,1,1,1.0,13775.8,45861.0,5.0057378,0.5710206995003569,0.7673090649536045,0.6031406138472519
13487,81293,8,0,inf,13775.8,45861.0,5.0057378,0.5710206995003569,0.7673090649536045,0.6031406138472519
13488,81293,4,0,inf,13440.6,30784.0,4.4949265,0.35911602209944754,0.4696132596685083,0.4880294659300184
13489,8131,1,1,1.0,4667.5,35456.0,4.442771,0.5027932960893855,0.46089385474860334,0.5516759776536313
13490,81293,5,0,inf,4667.5,35456.0,4.442771,0.5027932960893855,0.46089385474860334,0.5516759776536313
13491,8111,1,1,1.0,6494.2,30592.0,4.3461447,0.4756242568370987,0.4042806183115339,0.4161712247324614
13492,81293,5,0,inf,6494.2,30592.0,4.3461447,0.4756242568370987,0.4042806183115339,0.4161712247324614
13493,447,2,2,1.0,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13494,4411,3,2,1.5,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13495,5221,1,1,1.0,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13496,8111,1,9,0.1111111111111111,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13497,8123,1,0,inf,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13498,8131,1,4,0.25,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13499,44512,1,1,1.0,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13500,44711,1,0,inf,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13501,71391,1,0,inf,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13502,81293,52,1,52.0,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13503,522291,1,0,inf,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13504,532112,3,0,inf,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13505,722512,3,2,1.5,925.9,26336.0,1.0129822,0.24041811846689895,0.18118466898954705,0.3623693379790941
13506,44611,1,0,inf,16966.3,18773.0,2.8623278,0.46357615894039733,0.24834437086092714,0.25662251655629137
13507,81293,3,0,inf,16966.3,18773.0,2.8623278,0.46357615894039733,0.24834437086092714,0.25662251655629137
13508,51912,1,0,inf,23736.3,17792.0,2.9307132,0.30349794238683125,0.2109053497942387,0.38580246913580246
13509,81293,9,0,inf,23736.3,17792.0,2.9307132,0.30349794238683125,0.2109053497942387,0.38580246913580246
13510,6111,1,1,1.0,13408.9,18505.0,2.7480354,0.3515889114266396,0.20960108181203516,0.2839756592292089
13511,8131,2,1,2.0,13408.9,18505.0,2.7480354,0.3515889114266396,0.20960108181203516,0.2839756592292089
13512,81293,5,0,inf,13408.9,18505.0,2.7480354,0.3515889114266396,0.20960108181203516,0.2839756592292089
13513,8123,1,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13514,44314,1,1,1.0,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13515,44511,1,1,1.0,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13516,44512,2,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13517,44611,1,1,1.0,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13518,44711,2,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13519,53223,1,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13520,81293,7,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13521,522291,1,0,inf,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13522,722511,4,2,2.0,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13523,722512,4,4,1.0,11403.3,17672.0,3.0045347,0.25853154084798347,0.17580144777662876,0.32057911065149947
13524,447,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13525,4531,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13526,5221,1,1,1.0,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13527,5312,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13528,8123,2,1,2.0,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13529,44511,1,1,1.0,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13530,44512,2,1,2.0,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13531,44711,2,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13532,45391,2,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13533,71211,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13534,71394,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13535,81293,7,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13536,722511,1,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13537,722512,1,3,0.3333333333333333,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13538,812115,2,0,inf,20679.9,49640.0,13.329801,0.5819372716966872,0.5365915102657766,0.7872528026199773
13539,4421,1,1,1.0,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13540,5221,2,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13541,7224,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13542,8123,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13543,44511,1,1,1.0,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13544,45392,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13545,52421,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13546,54194,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13547,71212,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13548,81293,11,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13549,722512,1,0,inf,18761.4,50525.0,11.556961,0.6622114216281896,0.639935196435804,0.6237343053867963
13550,5221,1,1,1.0,5499.5,21024.0,11.110234,0.291005291005291,0.25573192239858905,0.27336860670194
13551,44611,1,1,1.0,5499.5,21024.0,11.110234,0.291005291005291,0.25573192239858905,0.27336860670194
13552,81293,8,0,inf,5499.5,21024.0,11.110234,0.291005291005291,0.25573192239858905,0.27336860670194
13553,447,1,1,1.0,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13554,8111,1,0,inf,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13555,8123,1,0,inf,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13556,44512,2,0,inf,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13557,44711,2,0,inf,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13558,722512,2,1,2.0,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13559,812114,1,0,inf,3485.3,33792.0,1.3307478,0.580168776371308,0.8016877637130801,0.379746835443038
13560,81293,2,0,inf,5136.3,21696.0,1.7594961,0.5095541401273885,0.11677282377919321,0.3184713375796178
13561,8131,2,1,2.0,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13562,44512,1,1,1.0,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13563,44711,1,0,inf,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13564,442291,1,0,inf,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13565,812114,2,0,inf,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13566,812115,1,1,1.0,2752.5,40678.0,0.9885065,0.6168831168831169,0.7061688311688312,0.487012987012987
13567,6111,1,0,inf,2692.3,35520.0,0.68551153,0.6122448979591837,0.8061224489795918,0.5612244897959183
13568,8131,1,1,1.0,2692.3,35520.0,0.68551153,0.6122448979591837,0.8061224489795918,0.5612244897959183
13569,81293,1,0,inf,2692.3,35520.0,0.68551153,0.6122448979591837,0.8061224489795918,0.5612244897959183
13570,447,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13571,4481,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13572,5221,2,2,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13573,5312,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13574,6111,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13575,8123,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13576,8131,1,1,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13577,44412,1,1,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13578,44511,1,2,0.5,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13579,44512,2,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13580,44523,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13581,44611,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13582,44711,2,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13583,52421,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13584,54194,1,1,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13585,61161,1,1,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13586,71394,2,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13587,81293,6,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13588,446191,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13589,452110,1,0,inf,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13590,722511,1,1,1.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13591,722512,4,2,2.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13592,812115,2,1,2.0,2057.4,42368.0,0.02457526,0.6490384615384616,0.9254807692307693,0.5048076923076923
13593,491,1,0,inf,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13594,5221,2,0,inf,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13595,44611,1,1,1.0,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13596,81293,23,0,inf,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13597,722511,3,3,1.0,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13598,722512,1,0,inf,323.6,23403.0,-0.87375236,0.3170028818443804,0.44668587896253603,0.44668587896253603
13599,6111,1,0,inf,6385.8,20864.0,1.0483228,0.2857142857142857,0.06802721088435375,0.35374149659863946
13600,81293,2,0,inf,6385.8,20864.0,1.0483228,0.2857142857142857,0.06802721088435375,0.35374149659863946
13601,6111,1,0,inf,5047.8,26656.0,0.585868,0.5055292259083728,0.20537124802527645,0.3712480252764613
13602,81293,4,0,inf,5047.8,26656.0,0.585868,0.5055292259083728,0.20537124802527645,0.3712480252764613
13603,6111,1,0,inf,3077.3,31424.0,0.98918688,0.3826955074875208,0.5490848585690515,0.3161397670549085
13604,81293,7,0,inf,3077.3,31424.0,0.98918688,0.3826955074875208,0.5490848585690515,0.3161397670549085
13605,81293,1,0,inf,5028.0,37184.0,0.51436156,0.46382189239332094,0.7977736549165121,0.4359925788497217
13606,81293,4,0,inf,32787.5,29664.0,1.2465091,0.33475026567481403,0.8395324123273114,0.48884165781083955
13607,81293,1,0,inf,3086.4,46464.0,1.2135175,0.596875,0.4875,0.534375
13608,447,1,1,1.0,315.9,26384.0,-1.6974131,0.31001589825119236,0.10333863275039745,0.38950715421303655
13609,6111,1,0,inf,315.9,26384.0,-1.6974131,0.31001589825119236,0.10333863275039745,0.38950715421303655
13610,81293,14,0,inf,315.9,26384.0,-1.6974131,0.31001589825119236,0.10333863275039745,0.38950715421303655
13611,5221,1,0,inf,2228.8,41856.0,0.10124907,0.6723484848484849,0.928030303030303,0.49242424242424243
13612,6111,2,0,inf,2228.8,41856.0,0.10124907,0.6723484848484849,0.928030303030303,0.49242424242424243
13613,81293,2,0,inf,2228.8,41856.0,0.10124907,0.6723484848484849,0.928030303030303,0.49242424242424243
13614,6111,1,0,inf,2452.6,47019.0,0.27662182,0.6919642857142857,0.9300595238095238,0.47619047619047616
13615,81293,2,0,inf,2452.6,47019.0,0.27662182,0.6919642857142857,0.9300595238095238,0.47619047619047616
13616,8123,1,1,1.0,3358.7,42368.0,0.33812198,0.6509433962264151,0.8679245283018868,0.5849056603773585
13617,81293,4,0,inf,3358.7,42368.0,0.33812198,0.6509433962264151,0.8679245283018868,0.5849056603773585
13618,722512,2,1,2.0,3358.7,42368.0,0.33812198,0.6509433962264151,0.8679245283018868,0.5849056603773585
13619,812114,1,0,inf,3358.7,42368.0,0.33812198,0.6509433962264151,0.8679245283018868,0.5849056603773585
13620,491,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13621,4453,1,2,0.5,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13622,4481,2,1,2.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13623,4531,1,1,1.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13624,5221,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13625,5312,1,1,1.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13626,8123,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13627,44512,2,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13628,44521,2,1,2.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13629,44611,1,1,1.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13630,44711,2,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13631,45391,1,1,1.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13632,54194,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13633,56151,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13634,81293,4,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13635,445291,1,1,1.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13636,722512,3,2,1.5,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13637,812114,2,1,2.0,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13638,812115,1,0,inf,4300.2,31509.0,0.77103561,0.5301914580265096,0.8468335787923417,0.4639175257731959
13639,81293,1,0,inf,2853.6,48256.0,0.4580968,0.6414762741652021,0.8260105448154658,0.5096660808435852
13640,51912,2,1,2.0,6828.0,27280.0,0.68837023,0.4507914659325533,0.25120440467997246,0.43702684101858225
13641,81293,2,0,inf,6828.0,27280.0,0.68837023,0.4507914659325533,0.25120440467997246,0.43702684101858225
13642,447,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13643,491,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13644,4411,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13645,4421,2,3,0.6666666666666666,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13646,6111,1,1,1.0,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13647,7224,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13648,8111,3,4,0.75,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13649,44413,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13650,44512,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13651,44711,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13652,54131,1,4,0.25,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13653,71211,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13654,71212,1,1,1.0,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13655,81293,10,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13656,532112,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13657,722511,1,3,0.3333333333333333,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13658,722512,1,1,1.0,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13659,812114,1,0,inf,24883.9,62891.0,26.907652,0.5646718146718147,0.5984555984555985,0.7368082368082368
13660,8123,1,0,inf,27286.3,57003.0,21.131395,0.6851996867658575,0.6891151135473766,0.8261550509005482
13661,44512,1,0,inf,27286.3,57003.0,21.131395,0.6851996867658575,0.6891151135473766,0.8261550509005482
13662,44711,1,0,inf,27286.3,57003.0,21.131395,0.6851996867658575,0.6891151135473766,0.8261550509005482
13663,81293,6,0,inf,27286.3,57003.0,21.131395,0.6851996867658575,0.6891151135473766,0.8261550509005482
13664,4421,2,1,2.0,16227.0,53632.0,11.797173,0.7150205761316872,0.7561728395061729,0.6224279835390947
13665,4481,1,1,1.0,16227.0,53632.0,11.797173,0.7150205761316872,0.7561728395061729,0.6224279835390947
13666,8111,1,0,inf,16227.0,53632.0,11.797173,0.7150205761316872,0.7561728395061729,0.6224279835390947
13667,81293,1,0,inf,16227.0,53632.0,11.797173,0.7150205761316872,0.7561728395061729,0.6224279835390947
13668,812114,1,0,inf,16227.0,53632.0,11.797173,0.7150205761316872,0.7561728395061729,0.6224279835390947
13669,4481,4,1,4.0,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13670,7224,1,0,inf,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13671,8111,2,3,0.6666666666666666,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13672,44412,1,0,inf,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13673,44611,1,1,1.0,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13674,44612,1,0,inf,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13675,45321,1,1,1.0,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13676,45391,1,0,inf,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13677,81293,7,0,inf,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
13678,451310,1,1,1.0,9279.3,48576.0,12.747849,0.6310679611650486,0.6877022653721683,0.5744336569579288
